pl_name,hostname,ra,dec,discoverymethod,disc_facility,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_dens,pl_eqt,pl_trandep,pl_trandur,pl_orbincl,st_teff,st_rad,st_mass,st_met,st_logg,st_lum,st_spectype
"KMT-2021-BLG-0322L b","KMT-2021-BLG-0322L",270.9116667,-29.6043889,"Microlensing","KMTNet",2021,12.70000000,2034.10180480,,,,5.460000,,,,,,,0.620000,,,,
"KMT-2021-BLG-0748L b","KMT-2021-BLG-0748L",272.4213333,-25.7465806,"Microlensing","KMTNet",2022,14.30000000,143.02278315,,2.4300000000,,0.269000,,,,,,,0.360000,,,,
"KMT-2021-BLG-0852L b","KMT-2021-BLG-0852L",265.8311667,-33.8918389,"Microlensing","KMTNet",2026,14.20000000,155.73591943,,7.7800000000,,0.299000,,,,,,,0.750000,,,,
"KMT-2021-BLG-0912L b","KMT-2021-BLG-0912L",269.8211667,-31.9976389,"Microlensing","KMTNet",2022,1.49000000,2.81000000,,3.1400000000,,4.670000,,,,,,,0.800000,,,,"K"
"KMT-2021-BLG-1077L b","KMT-2021-BLG-1077L",266.4891250,-33.8428111,"Microlensing","KMTNet",2022,9.86000000,69.92224954,,1.2600000000,,0.401000,,,,,,,0.140000,,,,"M V"
"KMT-2021-BLG-1547L b","KMT-2021-BLG-1547L",272.3995833,-29.0839389,"Microlensing","KMTNet",2023,13.60000000,467.20775829,,4.5000000000,,1.020000,,,,,,,0.720000,,,,
"KMT-2022-BLG-0303L b","KMT-2022-BLG-0303L",268.0331250,-22.6890806,"Microlensing","KMTNet",2024,14.20000000,163.04597279,,4.8100000000,,0.313000,,,,,,,0.368000,,,,
"KMT-2022-BLG-1818L b","KMT-2022-BLG-1818L",270.7986250,-27.4811111,"Microlensing","KMTNet",2026,13.00000000,1271.31362800,,2.6000000000,,3.180000,,,,,,,0.790000,,,,
"KMT-2023-BLG-0416L b","KMT-2023-BLG-0416L",266.3240417,-25.0794889,"Microlensing","KMTNet",2024,3.67000000,13.03096469,,2.9600000000,,1.450000,,,,,,,0.630000,,,,
"KMT-2023-BLG-0735L b","KMT-2023-BLG-0735L",267.5759583,-29.2029194,"Microlensing","KMTNet",2024,6.97000000,38.77506565,,2.9600000000,,0.629000,,,,,,,0.610000,,,,
"KMT-2023-BLG-2209L b","KMT-2023-BLG-2209L",268.9942083,-29.3056694,"Microlensing","KMTNet",2025,13.90000000,254.26272560,,3.5100000000,,0.520000,,,,,,,0.730000,,,,
"KMT-2024-BLG-0404L c","KMT-2024-BLG-0404L",271.1470833,-27.9535000,"Microlensing","KMTNet",2025,4.33000000,17.30000000,,,,1.170000,,,,,,,0.090000,,,,"M"
"KOI-12 b","KOI-12",297.4537402,41.0110188,"Transit","Kepler",2015,13.78707000,349.61300000,17.85518200000,0.1540000000,0.340000,0.733000,911.00,0.90652000,7.4293900,88.95000,6635.00,1.400000,1.500000,0.0815,4.308000,0.62645,
"KOI-13 b","KOI-13",286.9713876,46.8682463,"Transit","Kepler",2011,16.94800800,2949.46240000,1.76358800000,0.0364100000,0.000640,3.600000,2550.00,0.45906000,3.1687700,86.77000,7650.00,1.740000,1.720000,0.2000,4.200000,0.97100,
"KOI-134 b","KOI-134",295.5865980,45.3649371,"Transit","Kepler",2025,12.03844527,346.43296363,67.12770000000,0.3630000000,0.160000,1.090000,659.00,0.52759000,11.3000000,89.58000,6160.00,1.667000,1.407000,0.4270,4.110000,0.62325,"F9V"
"KOI-142 b","KOI-142",291.1481028,40.6694130,"Transit","Kepler",2013,3.43800000,9.50000000,10.91647000000,0.0958600000,0.055610,1.290000,758.00,0.14790000,3.6496000,90.97000,5466.00,0.897000,0.990000,0.2700,4.528000,-0.16507,"G6 V"
"KOI-1783.01","KOI-1783",289.3414629,46.9881550,"Transit","Kepler",2020,8.86000000,71.00000000,134.46280000000,0.5266100000,0.000000,0.560000,412.00,0.50440000,5.8740000,89.44130,5922.00,1.143000,1.076000,0.1100,4.300000,0.21302,
"KOI-1831 d","Kepler-324",286.4714473,49.6490933,"Transit","Kepler",2018,1.13000000,2.23000000,34.16900000000,0.1992400000,0.000000,9.950000,475.00,0.02038000,4.4870000,89.62000,5233.00,0.835000,0.901000,0.1800,4.540000,-0.30825,
"KOI-351 b","KOI-351",284.4334642,49.3051239,"Transit","Kepler",2013,1.31000000,2.27000000,7.00815100000,0.0740000000,0.000000,5.550000,1062.00,0.01164000,3.9900000,89.40000,6080.00,1.200000,1.200000,-0.1200,4.400000,0.26853,
"KOI-351 c","KOI-351",284.4334642,49.3051239,"Transit","Kepler",2013,1.19000000,1.81000000,8.71937500000,0.0890000000,0.000000,5.900000,987.00,0.01604000,4.4100000,89.68000,6080.00,1.200000,1.200000,-0.1200,4.400000,0.26853,
"KOI-4777.01","KOI-4777",287.2621474,42.0322257,"Transit","Kepler",2022,0.51000000,99.20000000,0.41200000000,0.0080000000,0.000000,,1180.00,0.01831000,0.7300000,87.00000,3515.00,0.400000,0.410000,0.1000,4.770000,-1.64043,
"KOINTREAU-1 b","XEST 17-036",68.3592880,22.7580560,"Imaging","W. M. Keck Observatory",2026,12.40000000,3368.98111420,,690.0000000000,,9.710000,,,,,3551.00,,0.260000,-0.1500,3.440000,,"M4"
"Kepler-100 e","Kepler-100",291.3861294,41.9901394,"Radial Velocity","W. M. Keck Observatory",2023,5.27000000,24.14271827,60.88858800000,0.3123915860,0.026437,0.906000,621.73,,,,5884.00,1.500000,1.097000,0.1000,4.120000,0.39445,
"Kepler-1001 b","Kepler-1001",286.2739151,48.6186972,"Transit","Kepler",2016,3.15000000,10.10000000,14.30511983000,0.1114700000,0.000000,1.780000,693.00,0.08634000,4.4490000,85.25000,5491.00,0.880000,0.900000,-0.0300,4.520000,-0.27856,
"Kepler-101 c","Kepler-101",283.2555070,48.3552474,"Transit","Kepler",2014,1.25000000,3.78000000,6.02976000000,0.0684000000,0.000000,10.500000,1413.00,0.00546000,3.8700000,84.60000,5667.00,1.560000,1.170000,0.3300,4.120000,0.42034,"G3 IV"
"Kepler-1016 b","Kepler-1016",294.6136890,45.9846265,"Transit","Kepler",2016,2.18000000,5.39000000,1.95452434200,0.0304400000,0.000000,2.860000,1540.00,0.03928000,2.0960000,82.98000,5821.00,1.000000,0.990000,-0.0300,4.440000,0.12363,
"Kepler-1021 b","Kepler-1021",295.2048999,42.5596699,"Transit","Kepler",2016,2.33000000,6.04000000,13.47469571000,0.1034000000,0.000000,2.620000,634.00,0.07817000,2.6174000,89.96000,5431.00,0.860000,0.890000,-0.0500,4.530000,-0.28836,
"Kepler-1022 b","Kepler-1022",289.3520595,46.9736345,"Transit","Kepler",2016,2.36000000,6.17000000,10.99469878000,0.0805000000,0.000000,2.580000,512.00,0.08847000,1.6434000,89.71000,4445.00,0.680000,0.710000,0.0600,4.640000,-0.85831,
"Kepler-1023 b","Kepler-1023",289.0297232,49.7697034,"Transit","Kepler",2016,2.63000000,7.41000000,62.13877140000,0.3028400000,0.000000,2.240000,524.00,0.08863000,4.1578000,89.52000,5494.00,0.890000,0.930000,0.0500,4.510000,-0.19260,
"Kepler-1025 b","Kepler-1025",284.5102140,43.9615628,"Transit","Kepler",2016,1.98000000,4.58000000,37.32294930000,0.2160700000,0.000000,3.240000,1654.00,0.03069000,7.0207000,88.92000,6089.00,1.130000,1.090000,-0.0300,4.370000,0.28708,
"Kepler-1030 b","Kepler-1030",293.6819098,45.8175241,"Transit","Kepler",2016,2.48000000,6.71000000,19.32952416000,0.1338000000,0.000000,2.420000,529.00,0.10401000,3.7701000,89.99000,4983.00,0.760000,0.800000,-0.0100,4.590000,-0.55288,
"Kepler-1031 b","Kepler-1031",296.0898796,48.9554121,"Transit","Kepler",2016,0.87000000,0.59000000,1.22621732000,0.0218000000,0.000000,4.920000,2024.00,0.00561000,2.1486000,89.93000,6011.00,1.120000,1.090000,0.0300,4.380000,0.17000,
"Kepler-1036 b","Kepler-1036",295.1817093,49.9458172,"Transit","Kepler",2016,3.01000000,9.32000000,122.88080580000,0.4772600000,0.000000,1.880000,326.00,0.07177000,8.2810000,89.24000,5533.00,0.890000,0.950000,0.0400,4.520000,-0.20151,
"Kepler-1037 b","Kepler-1037",296.3410342,47.1709335,"Transit","Kepler",2016,1.28000000,2.18000000,1.06378867300,0.0198000000,0.000000,5.710000,1650.00,0.02658000,1.0764000,86.11000,5105.00,0.780000,0.820000,-0.0300,4.570000,-0.44752,
"Kepler-1038 c","Kepler-1038",298.9721472,44.1323499,"Transit","Kepler",2021,1.41623380,2.59000000,7.12765979800,0.0692000000,0.000000,5.010000,784.00,0.02292000,2.4910000,89.67000,5159.00,0.821000,0.868000,0.1600,4.548000,-0.36200,
"Kepler-104 b","Kepler-104",287.6046621,42.1665104,"Transit","Kepler",2014,3.10000000,19.60000000,11.42754800000,0.0940000000,0.000000,4.064848,852.00,0.05009000,4.5650000,87.76000,5711.00,1.349000,0.818000,-0.4200,4.105000,0.08926,
"Kepler-104 c","Kepler-104",287.6046621,42.1665104,"Transit","Kepler",2014,3.13000000,7.14430805,23.66820500000,0.1530000000,0.000000,2.994855,668.00,0.04494000,5.8720000,87.95000,5711.00,1.349000,0.818000,-0.4200,4.105000,0.08926,
"Kepler-1041 b","Kepler-1041",293.8817361,49.6831419,"Transit","Kepler",2016,2.94000000,8.96000000,24.75764210000,0.1688000000,0.000000,1.940000,644.00,0.04587000,7.3610000,86.17000,5957.00,1.080000,1.060000,0.0100,4.400000,0.48914,
"Kepler-1058 b","Kepler-1058",294.5956256,45.8750556,"Transit","Kepler",2016,2.72000000,7.85000000,110.96546000000,0.3679000000,0.000000,2.140000,239.00,0.12832000,12.8410000,89.14000,4644.00,0.690000,0.730000,-0.0600,4.630000,-0.31631,
"Kepler-1059 b","Kepler-1059",289.2202147,41.7064385,"Transit","Kepler",2016,1.73000000,3.64000000,3.76419104800,0.0440000000,0.000000,3.860000,908.00,0.05987000,2.0596000,88.83000,4906.00,0.720000,0.750000,-0.1500,4.610000,-0.52036,
"Kepler-106 d","Kepler-106",300.8640060,44.3375497,"Transit","Kepler",2014,0.95000000,8.10000000,23.98020000000,0.1606300000,0.000000,,649.00,0.01040000,5.3510000,85.45000,5858.00,1.040000,1.000000,-0.1200,4.407000,0.08255,
"Kepler-106 e","Kepler-106",300.8640060,44.3375497,"Transit","Kepler",2014,2.56000000,11.17000000,43.84450000000,0.2400600000,0.000000,3.100000,531.00,0.06152000,6.4175000,88.27000,5858.00,1.040000,1.000000,-0.1200,4.407000,0.08255,
"Kepler-1060 b","Kepler-1060",286.0252285,39.6309204,"Transit","Kepler",2016,2.38000000,6.26000000,46.87793670000,0.2495000000,0.000000,2.550000,484.00,0.05398000,9.6350000,87.75000,5797.00,0.990000,0.990000,-0.0300,4.440000,0.07184,
"Kepler-1063 b","Kepler-1063",290.5267975,38.1428283,"Transit","Kepler",2016,1.49000000,2.83000000,14.07971466000,0.1176000000,0.000000,4.700000,931.00,0.01695000,1.3354000,89.53000,5945.00,1.140000,1.090000,0.0900,4.370000,0.16600,
"Kepler-107 b","Kepler-107",297.0281620,48.2086019,"Transit","Kepler",2014,1.53600000,3.80000000,3.18002180000,0.0454400000,0.100000,5.800000,1592.00,0.01219000,3.6330000,89.05000,5854.00,1.447000,1.238000,0.3210,4.210000,0.36449,
"Kepler-107 c","Kepler-107",297.0281620,48.2086019,"Transit","Kepler",2014,1.59700000,10.00000000,4.90145200000,0.0606400000,0.080000,13.500000,1378.00,0.01396000,4.2690000,89.49000,5854.00,1.447000,1.238000,0.3210,4.210000,0.36449,
"Kepler-1074 b","Kepler-1074",284.4766869,46.2526781,"Transit","Kepler",2016,1.25000000,2.10000000,5.94566534000,0.0536000000,0.000000,5.910000,568.00,0.04012000,2.1737000,89.37000,4002.00,0.570000,0.600000,-0.0600,4.700000,-1.12071,
"Kepler-1077 b","Kepler-1077",291.0336333,42.2678448,"Transit","Kepler",2016,2.77000000,8.10000000,34.35118740000,0.2101000000,0.000000,2.090000,576.00,0.05994000,4.2220000,88.39000,5816.00,1.020000,1.020000,0.0300,4.430000,0.00638,
"Kepler-1083 b","Kepler-1083",283.1618831,45.1983360,"Transit","Kepler",2016,3.36000000,11.20000000,33.41779930000,0.1899000000,0.000000,1.620000,448.00,0.11668000,4.5490000,88.08000,5049.00,0.770000,0.810000,-0.0200,4.580000,-0.47303,
"Kepler-1086 b","Kepler-1086",295.2511870,45.8429537,"Transit","Kepler",2016,2.44000000,6.53000000,18.78425728000,0.1198000000,0.000000,2.470000,433.00,0.11529000,3.2339000,88.97000,4350.00,0.660000,0.700000,0.0600,4.650000,-0.85997,
"Kepler-1087 b","Kepler-1087",294.9789253,46.0056741,"Transit","Kepler",2016,0.61000000,0.16500000,0.69384285500,0.0155400000,0.000000,3.990000,2161.00,0.00493000,1.5236000,86.59000,5589.00,0.940000,0.960000,0.0100,4.480000,-0.09746,
"Kepler-109 c","Kepler-109",290.3926795,40.2849074,"Transit","Kepler",2014,2.65000000,8.20000000,21.22265000000,0.1546000000,0.098000,2.400000,859.00,0.03599000,6.4913000,89.63000,5950.00,1.387000,1.094000,-0.0200,4.210000,0.34654,
"Kepler-1091 b","Kepler-1091",299.7854426,43.6707235,"Transit","Kepler",2016,1.46000000,2.73000000,1.43474156400,0.0252000000,0.000000,4.820000,1664.00,0.02007000,1.8811000,88.96000,5851.00,1.030000,1.010000,0.0000,4.420000,0.07961,
"Kepler-110 c","Kepler-110",292.9291693,48.6028303,"Transit","Kepler",2014,2.21000000,5.52000000,31.71977500000,0.1980000000,0.000000,2.810000,743.00,0.03634000,4.8230000,89.86000,5960.00,1.149000,0.989000,-0.1498,4.327000,0.27598,
"Kepler-1102 b","Kepler-1102",281.3225917,48.0664955,"Transit","Kepler",2016,2.66000000,7.56000000,51.32856230000,0.2731000000,0.000000,2.210000,546.00,0.06923000,9.4390000,89.06000,5724.00,0.940000,0.960000,-0.0800,4.480000,0.13927,
"Kepler-1106 b","Kepler-1106",291.1451576,44.0624715,"Transit","Kepler",2016,1.65000000,3.36000000,1.25275217400,0.0239000000,0.000000,4.110000,2199.00,0.02000000,2.0755000,84.54000,6104.00,1.170000,1.110000,0.0000,4.350000,0.15896,
"Kepler-1108 b","Kepler-1108",296.0422962,45.9851400,"Transit","Kepler",2016,1.46000000,2.73000000,4.51005748000,0.0511000000,0.000000,4.820000,1063.00,0.03037000,2.1605000,89.59000,5406.00,0.840000,0.880000,-0.0900,4.540000,-0.25795,
"Kepler-1115 b","Kepler-1115",294.9917723,40.1443964,"Transit","Kepler",2016,1.70000000,3.53000000,23.55407250000,0.2134000000,0.000000,3.950000,1381.00,0.00856000,7.1590000,88.34000,8480.00,1.730000,1.600000,-0.5100,4.170000,1.25385,
"Kepler-112 b","Kepler-112",296.9811361,43.2097025,"Transit","Kepler",2014,2.36000000,6.17000000,8.40887800000,0.0760000000,0.000000,2.580000,809.00,0.07989000,3.4850000,89.95000,5544.00,0.841000,0.782000,-0.5221,4.506000,-0.08612,
"Kepler-112 c","Kepler-112",296.9811361,43.2097025,"Transit","Kepler",2014,2.40000000,6.35000000,28.57426300000,0.1720000000,0.000000,2.520000,538.00,0.08249000,4.9630000,89.91000,5544.00,0.841000,0.782000,-0.5221,4.506000,-0.08612,
"Kepler-1121 b","Kepler-1121",297.7865467,47.8861542,"Transit","Kepler",2016,1.91000000,4.31000000,13.15141081000,0.1181800000,0.000000,3.400000,1008.00,0.00945000,5.6035000,84.73000,6231.00,1.590000,1.290000,0.1200,4.140000,0.47495,
"Kepler-1124 b","Kepler-1124",286.5942529,37.8912836,"Transit","Kepler",2016,1.28000000,2.18000000,2.85234897500,0.0305000000,0.000000,5.710000,621.00,0.14029000,0.7060000,89.45000,3658.00,0.340000,0.350000,-0.5900,4.930000,-1.32347,
"Kepler-1125 b","Kepler-1125",295.4812018,40.7319316,"Transit","Kepler",2016,1.84000000,4.04000000,17.67006420000,0.1348000000,0.000000,3.560000,778.00,0.03484000,5.7720000,83.69000,5683.00,0.940000,0.950000,-0.0900,4.470000,0.64744,
"Kepler-1126 b","Kepler-1126",285.6919550,45.6893993,"Transit","Kepler",2016,1.73000000,3.64000000,108.59332900000,0.4125100000,0.000000,3.860000,374.00,0.03496000,7.9880000,90.00000,5798.00,0.930000,0.920000,-0.2600,4.460000,-0.09926,
"Kepler-1127 b","Kepler-1127",293.2173563,42.7205846,"Transit","Kepler",2016,1.96000000,4.50000000,5.12330347000,0.0556000000,0.000000,3.280000,994.00,0.02862000,2.9984000,88.72000,5664.00,0.950000,0.970000,0.0400,4.470000,-0.25911,
"Kepler-1129 b","Kepler-1129",291.6044965,41.3093275,"Transit","Kepler",2016,2.96000000,9.06000000,24.33978040000,0.1648100000,0.000000,1.920000,737.00,0.07773000,3.2920000,87.53000,5831.00,1.000000,1.000000,-0.0400,4.440000,-0.02740,
"Kepler-113 b","Kepler-113",287.9978721,50.9441847,"Transit","Kepler",2014,1.82000000,11.70000000,4.75400000000,0.0512300000,0.000000,10.730000,775.00,0.07487000,2.5037000,86.54000,4725.00,0.690000,0.750000,0.0500,4.636000,-0.57598,
"Kepler-1130 b","Kepler-1130",285.2074210,45.3843330,"Transit","Kepler",2016,0.80000000,0.43700000,5.45298175000,0.0596300000,0.000000,4.690000,904.00,0.00941000,2.1051000,84.83000,5403.00,0.810000,0.900000,-0.0600,4.570000,-0.25964,
"Kepler-1132 b","Kepler-1132",286.3675188,48.4238906,"Transit","Kepler",2016,2.35000000,6.12000000,62.89162280000,0.2881000000,0.000000,2.590000,384.00,0.07910000,6.8670000,89.36000,5298.00,0.830000,0.870000,-0.0100,4.550000,-0.37811,
"Kepler-1133 b","Kepler-1133",293.3224114,42.8674925,"Transit","Kepler",2016,1.97000000,4.54000000,11.55562343000,0.0983000000,0.000000,3.260000,703.00,0.04415000,1.6536000,88.21000,5569.00,0.900000,0.930000,-0.0200,4.500000,-0.20972,
"Kepler-1143 b","Kepler-1143",287.3027720,39.2896399,"Transit","Kepler",2016,1.67000000,3.43000000,2.88890484900,0.0371000000,0.000000,4.050000,976.00,0.04022000,1.5538000,85.23000,5053.00,0.770000,0.810000,-0.0600,4.580000,-0.62275,
"Kepler-1143 c","Kepler-1143",287.3027720,39.2896399,"Transit","Kepler",2016,3.60000000,12.60000000,210.63059100000,0.6477000000,0.000000,1.480000,234.00,0.16578000,8.6750000,89.76000,5053.00,0.770000,0.810000,-0.0600,4.580000,-0.62275,
"Kepler-1152 b","Kepler-1152",290.4341483,44.1077802,"Transit","Kepler",2016,0.87000000,0.59000000,1.64680190800,0.0223000000,0.000000,4.920000,806.00,0.03054000,1.2561000,89.30000,3964.00,0.530000,0.550000,-0.2500,4.730000,-1.09668,
"Kepler-1154 b","Kepler-1154",297.4771158,39.8772345,"Transit","Kepler",2016,2.34000000,6.08000000,5.18561420000,0.0631000000,0.000000,2.610000,1314.00,0.02526000,4.0760000,89.93000,6327.00,1.430000,1.260000,0.0400,4.230000,0.45174,
"Kepler-1154 c","Kepler-1154",297.4771158,39.8772345,"Transit","Kepler",2016,2.36000000,6.17000000,8.45808312000,0.0875000000,0.000000,2.580000,1117.00,0.02587000,3.0680000,87.50000,6327.00,1.430000,1.260000,0.0400,4.230000,0.45174,
"Kepler-1156 b","Kepler-1156",288.9240901,46.0575865,"Transit","Kepler",2016,1.32000000,2.30000000,11.89520511000,0.0970400000,0.000000,5.500000,787.00,0.01843000,3.5000000,89.86000,5778.00,1.000000,1.000000,0.0200,4.440000,-0.06802,
"Kepler-1159 b","Kepler-1159",294.2663250,45.2042317,"Transit","Kepler",2016,2.37000000,6.21000000,22.70816791000,0.1603000000,0.000000,2.560000,677.00,0.02988000,3.6330000,89.96000,6217.00,1.280000,1.190000,0.0400,4.300000,0.29847,
"Kepler-1166 b","Kepler-1166",290.3484956,50.9028387,"Transit","Kepler",2016,1.69000000,3.50000000,33.24068820000,0.1975000000,0.000000,3.980000,486.00,0.03419000,4.9820000,89.75000,5446.00,0.860000,0.900000,-0.0200,4.530000,-0.25594,
"Kepler-117 c","Kepler-117",288.7930651,48.0401760,"Transit","Kepler",2014,12.34100000,584.78000000,50.79039100000,0.2804000000,0.032300,1.740000,704.00,0.56711000,10.8830000,89.64000,6150.00,1.606000,1.129000,-0.0400,4.102000,0.53776,"F8 V"
"Kepler-1173 b","Kepler-1173",293.1311803,45.6634153,"Transit","Kepler",2016,0.89000000,0.64000000,0.76985360000,0.0156000000,0.000000,4.990000,1650.00,0.01096000,1.0276000,80.42000,5252.00,0.820000,0.860000,0.0000,4.550000,-0.43521,
"Kepler-1176 b","Kepler-1176",297.9197240,45.2742038,"Transit","Kepler",2016,2.45000000,6.57000000,24.17385790000,0.1589000000,0.000000,2.450000,595.00,0.05326000,3.0570000,89.76000,5844.00,1.020000,1.010000,-0.0100,4.420000,-0.11691,
"Kepler-1178 b","Kepler-1178",288.4561183,45.8022258,"Transit","Kepler",2016,1.07000000,1.24000000,31.80634000000,0.1596000000,0.000000,5.560000,378.00,0.01417000,3.7940000,89.50000,4990.00,0.750000,0.800000,-0.0500,4.590000,-0.27723,
"Kepler-1179 b","Kepler-1179",284.0974305,47.8104856,"Transit","Kepler",2016,1.32000000,2.30000000,2.68505749200,0.0349700000,0.000000,5.500000,1137.00,0.02680000,1.0229000,86.69000,5212.00,0.810000,0.840000,-0.0300,4.560000,-0.44424,
"Kepler-1182 b","Kepler-1182",296.3079895,43.8213706,"Transit","Kepler",2016,2.41000000,6.39000000,11.17394617000,0.0981000000,0.000000,2.510000,796.00,0.03248000,3.4210000,89.94000,5924.00,1.050000,1.040000,0.0100,4.410000,0.25605,
"Kepler-1188 b","Kepler-1188",283.1038438,43.1480487,"Transit","Kepler",2016,2.08000000,4.98000000,17.13695430000,0.1350000000,0.000000,3.040000,775.00,0.03621000,6.3660000,89.92000,5913.00,1.060000,1.040000,0.0000,4.400000,0.39786,
"Kepler-1191 b","Kepler-1191",291.6577923,48.0092619,"Transit","Kepler",2016,1.51000000,2.89000000,5.60014851000,0.0587000000,0.000000,4.610000,952.00,0.03292000,2.8018000,89.84000,5308.00,0.810000,0.850000,-0.0800,4.560000,-0.22611,
"Kepler-1193 b","Kepler-1193",288.1447323,51.2756446,"Transit","Kepler",2016,1.32000000,2.30000000,2.83265213400,0.0400400000,0.000000,5.500000,1453.00,0.01147000,2.3844000,87.57000,5908.00,1.210000,1.080000,0.1200,4.310000,0.35069,
"Kepler-1195 b","Kepler-1195",284.3510523,40.8529319,"Transit","Kepler",2016,2.08000000,4.98000000,8.49642241000,0.0726000000,0.000000,3.040000,702.00,0.08340000,2.2373000,88.49000,4965.00,0.710000,0.740000,-0.2500,4.610000,-0.44607,
"Kepler-1200 b","Kepler-1200",296.6034317,44.1292537,"Transit","Kepler",2016,1.06000000,1.20000000,1.11854971700,0.0188000000,0.000000,5.540000,1174.00,0.02348000,1.5425000,87.68000,4612.00,0.700000,0.740000,0.0400,4.630000,-0.68923,
"Kepler-1201 b","Kepler-1201",294.6147908,40.8331158,"Transit","Kepler",2016,2.29000000,5.86000000,15.18725932000,0.1183000000,0.000000,2.680000,789.00,0.02925000,4.5080000,86.77000,6177.00,1.240000,1.150000,0.0300,4.320000,0.04424,
"Kepler-1204 b","Kepler-1204",289.4415238,42.4981476,"Transit","Kepler",2016,3.05000000,9.53000000,85.73502850000,0.3877000000,0.000000,1.850000,448.00,0.08433000,7.4570000,89.98000,5825.00,1.030000,1.030000,0.0600,4.420000,-0.05771,
"Kepler-1206 b","Kepler-1206",295.9383737,49.7911337,"Transit","Kepler",2016,1.64000000,3.33000000,1.21699766300,0.0201000000,0.000000,4.150000,1314.00,0.04598000,1.3101000,89.77000,4877.00,0.750000,0.800000,0.0700,4.600000,-0.61957,
"Kepler-1209 b","Kepler-1209",287.5849352,49.1547328,"Transit","Kepler",2016,1.51000000,2.89000000,25.36911600000,0.1751500000,0.000000,4.610000,755.00,0.01138000,4.6340000,87.87000,6210.00,1.380000,1.230000,0.1200,4.240000,0.34256,
"Kepler-121 b","Kepler-121",286.1621273,39.6780204,"Transit","Kepler",2014,2.34000000,6.08000000,3.17742200000,0.0390000000,0.000000,2.610000,997.00,0.11343000,1.4750000,85.79000,5311.00,0.701000,0.859000,-0.0800,4.646000,-0.47396,
"Kepler-122 d","Kepler-122",291.1118647,39.9490248,"Transit","Kepler",2014,2.20000000,5.48000000,21.58747500000,0.1550000000,0.000000,2.830000,747.00,0.03368000,4.6830000,89.99000,6050.00,1.216000,0.982000,-0.0800,4.299000,0.26993,
"Kepler-122 f","Kepler-122",291.1118647,39.9490248,"Transit Timing Variations","Kepler",2014,1.75000000,36.00000000,56.26800000000,0.2857500000,0.000000,36.900000,543.00,0.03488000,8.1140000,89.97000,5917.00,0.949000,1.030000,-0.0800,4.350000,0.26993,
